sale_id,sale_ts,customer_id,product_id,qty,price,discount
26484,2023-12-27 09:40:20,1114,399,1,430.17,0.27
26485,2023-10-22 22:14:44,456,205,3,192.36,0.04
26486,2023-10-14 12:09:19,760,191,5,140.96,0.10
26487,2023-12-06 09:18:58,1918,22,5,240.19,0.13
26488,2023-11-23 22:42:45,583,253,2,48.16,0.18
26489,2023-11-08 22:09:50,1347,95,2,406.92,0.09
26490,2023-01-09 00:49:48,1074,61,5,350.34,0.17
26491,2023-02-25 23:35:13,763,157,1,153.99,0.07
26492,2023-07-07 23:04:06,771,180,4,266.15,0.26
26493,2023-01-08 15:33:09,1833,352,5,486.92,0.08
26494,2023-02-19 13:30:03,115,62,3,381.93,0.02
26495,2023-04-23 02:01:49,1245,373,2,274.08,0.19
26496,2023-05-18 07:25:17,50,103,2,183.77,
26497,2023-10-20 06:34:27,1695,272,4,380.11,0.21
26498,2023-03-19 09:13:00,324,147,1,142.49,0.09
26499,2023-12-01 17:33:16,840,409,3,109.24,0.10
26500,2023-10-18 17:07:55,1488,78,5,242.15,0.21
26501,2023-03-15 18:25:47,1974,472,5,400.19,
26502,2023-03-20 09:01:16,805,287,1,495.68,
26503,2023-01-23 12:38:50,1715,220,4,,0.27
26504,2023-03-25 01:42:57,1846,287,5,141.62,0.18
26505,2023-04-30 10:23:08,1210,385,3,28.32,0.29
26506,2023-03-01 21:30:02,1690,352,3,335.91,0.04
26507,2023-08-11 21:23:02,1140,364,1,241.26,0.14
26508,2023-11-24 13:25:32,1004,105,4,473.97,0.27
26509,2023-03-15 01:29:12,401,125,1,42.41,0.20
26510,2023-03-22 20:54:09,836,209,2,55.07,0.20
26511,2023-08-19 13:02:27,148,352,3,347.66,0.01
26512,2023-07-18 02:43:44,1323,401,2,158.52,0.19
26513,2023-06-20 10:37:29,1438,40,5,421.88,0.21
26514,2023-01-23 16:21:10,969,167,4,35.39,0.04
26515,2023-04-08 05:46:37,474,113,2,321.15,0.11
26516,2023-06-18 13:19:23,1518,344,1,32.10,0.11
26517,2023-06-21 11:49:57,300,197,4,241.94,0.11
26518,2023-01-17 03:11:00,1013,14,3,51.63,0.22
26519,2023-10-16 19:14:17,376,137,3,426.65,0.00
26520,2023-12-17 14:11:46,1996,236,3,373.85,0.16
26521,2023-01-04 10:37:58,953,253,2,327.07,0.10
26522,2023-07-27 06:36:52,1457,360,3,475.73,0.29
26523,2023-03-19 23:34:29,1446,393,2,473.37,
26524,2023-02-18 04:08:17,1874,379,3,155.01,0.09
26525,2023-03-15 14:45:56,793,460,4,184.22,0.10
26526,2023-05-30 12:19:08,1109,255,1,174.39,0.03
26527,2023-07-28 23:50:46,186,54,1,385.57,
26528,2023-07-30 23:50:36,852,467,5,,0.20
26529,2023-10-04 03:19:26,546,70,5,479.83,
26530,2023-12-24 19:34:02,542,296,5,5.48,0.17
26531,2023-11-02 02:17:05,578,289,3,207.05,0.21
26532,2023-03-01 14:49:23,831,358,2,402.06,0.14
26533,2023-11-08 16:59:05,1239,116,5,112.58,0.03
26534,2023-01-03 14:04:02,48,425,4,122.91,0.27
26535,2023-10-08 15:24:40,1779,150,5,164.10,0.23
26536,2023-12-11 08:53:34,1742,439,3,193.56,0.08
26537,2023-07-18 00:11:27,1563,425,2,28.14,0.26
26538,2023-12-21 13:48:51,526,327,2,328.58,0.17
26539,2023-12-13 11:48:46,656,39,3,110.91,0.25
26540,2023-05-17 15:21:02,1136,155,1,42.48,0.10
26541,2023-08-02 20:55:40,326,484,2,218.57,0.02
26542,2023-03-24 01:12:06,1883,271,1,244.38,0.23
26543,2023-02-01 02:09:28,1005,417,5,311.23,
26544,2023-09-21 15:32:52,1129,323,5,36.19,
26545,2023-11-23 05:01:25,153,285,5,56.07,0.17
26546,2023-06-11 09:56:51,1937,254,1,293.43,0.02
26547,2023-01-10 07:50:12,61,5,5,67.42,0.25
26548,2023-03-30 06:35:13,1337,103,4,356.13,0.19
26549,2023-02-10 19:52:52,1203,349,5,320.71,0.01
26550,2023-07-25 04:33:28,461,316,5,347.03,0.23
26551,2023-06-13 12:34:32,615,337,3,134.54,0.12
26552,2023-03-04 16:02:11,370,439,4,359.34,0.20
26553,2023-08-12 22:40:22,1601,15,5,368.27,
26554,2023-02-07 08:11:01,1771,211,3,290.81,0.06
26555,2023-10-10 07:10:14,1652,357,3,253.83,0.12
26556,2023-07-08 20:12:53,1189,19,2,312.49,0.15
26557,2023-04-24 10:54:08,803,38,2,435.89,0.01
26558,2023-03-25 10:13:59,241,167,2,443.48,0.03
26559,2023-06-10 01:52:22,1221,93,3,21.20,0.06
26560,2023-08-24 07:09:01,920,81,4,296.25,
26561,2023-12-12 12:08:21,1,32,1,228.27,0.09
26562,2023-03-10 12:22:47,1985,312,1,5.88,0.04
26563,2023-04-13 03:46:48,1415,131,2,199.41,0.09
26564,2023-12-07 01:38:24,634,100,2,106.86,
26565,2023-09-21 12:30:46,788,405,2,423.89,0.07
26566,2023-05-08 08:04:03,1078,119,4,153.35,0.13
26567,2023-01-12 14:36:58,1758,304,1,462.81,
26568,2023-04-05 17:09:14,986,11,5,346.78,0.00
26569,2023-04-30 18:22:13,1844,469,4,46.87,
26570,2023-05-09 15:00:32,831,399,1,252.62,0.04
26571,2023-03-27 16:59:37,741,379,2,200.28,
26572,2023-10-03 04:29:54,1456,452,1,256.46,0.04
26573,2023-09-29 10:00:04,731,168,3,414.03,0.19
26574,2023-02-02 04:01:42,1923,289,5,460.17,0.18
26575,2023-07-28 20:30:50,833,194,3,471.80,0.30
26576,2023-06-06 08:33:43,1022,56,4,464.44,0.19
26577,2023-10-29 18:43:11,1978,124,4,274.67,
26578,2023-11-10 15:38:54,172,264,4,164.07,
26579,2023-09-05 04:23:35,1606,375,2,176.17,0.12
26580,2023-11-07 19:30:45,249,181,4,189.10,0.29
26581,2023-06-24 02:27:00,1149,10,2,414.44,0.29
26582,2023-09-21 10:05:13,338,470,3,390.27,0.17
26583,2023-04-25 03:10:11,1869,333,2,263.20,0.14
26584,2023-12-15 15:05:28,1036,398,1,254.42,0.18
26585,2023-10-18 08:18:08,267,429,3,329.23,0.27
26586,2023-07-26 21:29:11,675,221,1,43.20,0.00
26587,2023-03-17 09:07:02,1266,129,1,201.53,0.06
26588,2023-03-06 20:12:08,1435,422,2,338.81,0.09
26589,2023-01-04 18:43:04,1436,456,3,277.27,0.05
26590,2023-01-07 05:52:34,301,57,2,429.49,0.29
26591,2023-11-14 22:33:35,1041,278,4,16.03,0.17
26592,2023-11-11 06:38:53,350,371,1,422.53,0.05
26593,2023-01-28 22:34:58,679,463,4,449.12,0.24
26594,2023-09-19 11:01:27,1138,9,2,468.29,0.27
26595,2023-10-18 14:56:04,1279,316,1,38.34,0.05
26596,2023-01-09 23:05:06,1151,22,1,295.46,0.17
26597,2023-06-28 22:14:51,380,444,5,94.52,0.02
26598,2023-06-24 00:21:46,1522,351,4,373.17,0.20
26599,2023-04-22 18:09:28,283,459,2,137.19,0.02
26600,2023-06-07 09:56:02,1786,199,5,409.34,
26601,2023-05-20 02:08:01,1385,210,3,344.32,0.07
26602,2023-11-21 05:10:20,535,446,2,467.36,0.21
26603,2023-03-07 09:56:30,1181,370,3,183.37,0.29
26604,2023-07-10 23:23:51,1988,204,3,254.51,0.08
26605,2023-11-21 22:46:34,1244,211,4,167.14,0.13
26606,2023-05-09 13:56:18,318,408,5,168.86,0.26
26607,2023-08-30 21:32:46,660,442,1,215.88,0.27
26608,2023-10-24 23:41:18,1678,441,4,317.91,0.00
26609,2023-01-30 16:19:22,1545,118,4,486.34,
26610,2023-11-13 19:08:52,6,37,4,120.62,0.17
26611,2023-03-06 20:21:06,1991,155,3,255.74,0.08
26612,2023-05-20 17:34:23,1565,209,3,27.58,0.22
26613,2023-02-24 13:31:50,1874,490,1,329.33,0.03
26614,2023-12-31 16:12:17,848,251,3,474.21,
26615,2023-06-14 08:14:02,631,264,1,171.65,0.28
26616,2023-07-31 04:56:42,1456,70,3,463.40,0.25
26617,2023-07-02 17:59:44,164,48,4,430.14,0.26
26618,2023-05-03 19:05:32,692,153,4,487.24,0.27
26619,2023-08-30 12:11:45,1743,262,2,109.14,0.13
26620,2023-10-28 00:29:38,1657,385,2,475.66,0.12
26621,2023-11-20 13:35:01,1504,138,1,367.80,0.12
26622,2023-08-11 08:22:03,475,310,4,137.27,0.14
26623,2023-10-19 00:24:52,1693,14,4,287.75,0.02
26624,2023-02-13 00:51:29,1254,403,5,318.54,0.08
26625,2023-12-31 11:45:56,982,41,4,311.96,0.18
26626,2023-02-05 00:22:45,1096,116,2,173.95,0.01
26627,2023-05-26 19:34:12,1730,288,4,376.80,0.16
26628,2023-01-19 16:20:28,16,39,4,157.35,
26629,2023-11-08 20:40:46,1932,4,3,493.56,0.14
26630,2023-09-30 11:20:38,1137,183,3,412.72,
26631,2023-09-23 18:37:46,222,106,3,207.95,0.05
26632,2023-06-08 19:59:32,1649,480,1,413.87,0.23
26633,2023-10-10 22:51:34,1939,394,2,363.21,0.12
26634,2023-02-23 02:43:03,450,8,1,420.40,0.07
26635,2023-02-25 14:47:22,1267,10,1,355.33,0.11
26636,2023-08-17 21:45:52,487,33,2,455.74,0.25
26637,2023-07-15 06:02:03,468,81,2,445.04,0.11
26638,2023-05-29 05:24:28,1397,406,4,318.24,0.09
26639,2023-07-23 07:41:34,815,314,2,359.08,0.04
26640,2023-05-13 16:06:57,1047,226,4,258.94,0.12
26641,2023-06-25 06:03:59,1738,30,4,242.50,0.10
26642,2023-09-14 21:29:41,1117,194,2,57.23,0.13
26643,2023-12-29 16:48:19,1335,167,4,221.11,0.28
26644,2023-05-08 13:09:36,53,265,3,196.30,0.24
26645,2023-11-05 20:09:18,1300,277,1,200.62,
26646,2023-02-19 14:48:54,1493,254,5,158.45,0.11
26647,2023-01-29 00:49:17,1564,174,4,46.68,0.09
26648,2023-04-11 01:54:45,1755,257,5,97.45,0.23
26649,2023-10-06 06:32:17,1727,420,1,319.81,0.16
26650,2023-11-28 08:50:42,1970,108,3,148.33,0.27
26651,2023-05-09 20:37:38,1935,343,5,402.32,0.29
26652,2023-02-19 22:06:08,365,260,4,489.78,0.10
26653,2023-05-16 10:52:31,28,56,5,104.51,0.03
26654,2023-08-13 10:52:55,439,421,4,382.44,0.06
26655,2023-05-13 14:41:16,131,453,3,254.49,0.00
26656,2023-02-19 07:06:40,261,86,4,428.66,
26657,2023-02-08 12:54:04,995,316,5,7.68,0.08
26658,2023-06-19 00:03:43,1538,269,5,355.00,0.01
26659,2023-11-02 05:02:30,973,313,4,297.20,0.05
26660,2023-02-15 02:40:35,958,405,4,369.38,0.20
26661,2023-07-10 17:59:59,901,264,1,374.43,0.09
26662,2023-11-27 12:32:59,651,431,3,423.00,0.03
26663,2023-11-27 21:26:55,819,333,5,373.68,0.26
26664,2023-10-14 19:59:45,988,339,1,86.93,0.27
26665,2023-07-06 13:56:34,1353,414,1,95.95,0.23
26666,2023-07-15 11:07:00,502,178,2,99.69,0.01
26667,2023-05-06 21:16:29,807,468,4,429.56,0.23
26668,2023-05-04 12:55:44,361,36,3,156.48,0.20
26669,2023-03-14 15:26:23,136,24,3,352.38,0.04
26670,2023-12-20 05:54:48,1943,448,3,135.56,0.04
26671,2023-10-11 09:44:02,346,265,2,285.63,
26672,2023-10-05 03:30:24,1279,132,1,338.45,0.21
26673,2023-01-30 09:57:26,1361,361,1,76.37,
26674,2023-04-10 09:40:07,265,304,4,190.69,0.14
26675,2023-03-01 10:28:56,429,395,5,219.48,0.12
26676,2023-12-07 20:16:46,48,281,2,431.19,0.02
26677,2023-03-04 19:36:09,944,418,3,476.78,0.03
26678,2023-05-07 07:53:24,605,50,1,74.43,0.14
26679,2023-02-18 16:03:03,424,442,2,350.48,
26680,2023-06-17 11:29:34,66,346,1,274.53,0.21
26681,2023-05-14 03:00:35,37,470,5,384.28,0.20
26682,2023-08-05 16:15:40,494,262,4,372.04,0.14
26683,2023-02-02 01:52:10,1922,25,5,441.65,0.00
26684,2023-12-02 10:13:31,513,488,5,131.74,0.24
26685,2023-09-01 02:54:06,605,444,5,266.44,0.04
26686,2023-02-03 07:00:09,1492,411,5,104.29,0.20
26687,2023-04-19 09:25:50,798,194,1,8.88,0.08
26688,2023-07-22 12:08:17,385,487,5,440.99,0.14
26689,2023-12-01 18:13:43,1560,149,5,98.50,0.11
26690,2023-12-11 05:22:20,1708,122,1,58.39,0.27
26691,2023-03-17 12:30:42,1384,325,5,56.80,0.25
26692,2023-10-24 03:38:19,1887,19,1,,0.26
26693,2023-03-07 13:25:33,1096,128,2,481.37,0.26
26694,2023-09-08 16:01:05,1967,90,5,223.76,0.26
26695,2023-04-20 22:41:06,1494,102,3,437.00,0.17
26696,2023-05-09 09:26:41,1676,231,2,124.37,0.11
26697,2023-01-08 20:12:25,1843,356,3,322.30,0.23
26698,2023-05-05 19:56:49,952,214,4,57.09,0.30
26699,2023-01-16 15:55:37,1643,17,2,207.33,0.08
26700,2023-09-28 02:11:05,1825,401,4,386.84,0.29
26701,2023-12-05 14:09:51,741,234,1,237.94,0.20
26702,2023-01-30 09:08:06,1051,256,2,50.94,0.21
26703,2023-04-04 11:01:41,1891,107,2,166.86,0.29
26704,2023-05-10 11:35:13,1345,64,5,476.53,0.17
26705,2023-10-25 05:23:35,1452,142,2,367.53,0.08
26706,2023-08-19 01:13:19,1506,59,1,482.38,0.28
26707,2023-02-20 08:06:55,1882,373,5,28.98,0.28
26708,2023-05-08 03:54:16,1326,466,2,26.61,0.13
26709,2023-02-21 08:15:07,2,400,3,,0.10
26710,2023-10-06 04:43:42,394,131,5,45.09,
26711,2023-07-18 02:54:21,646,379,5,71.32,0.24
26712,2023-04-03 12:54:15,1299,163,3,427.68,
26713,2023-11-26 04:06:32,239,165,3,132.50,0.18
26714,2023-01-24 12:13:35,1294,263,2,335.60,0.09
26715,2023-10-28 09:50:33,478,218,4,215.04,0.04
26716,2023-08-14 18:47:10,1843,121,2,464.74,
26717,2023-08-07 07:20:17,1002,1,3,39.35,0.07
26718,2023-12-16 22:36:30,207,90,1,421.32,
26719,2023-02-08 06:36:31,1569,113,3,38.23,0.09
26720,2023-02-18 07:21:57,1744,260,1,345.73,0.05
26721,2023-04-21 06:50:40,1366,165,3,351.14,0.22
26722,2023-07-27 09:53:57,1271,341,5,285.39,0.05
26723,2023-10-10 21:45:33,1508,59,4,265.77,0.28
26724,2023-10-30 21:16:42,810,471,3,431.57,0.16
26725,2023-06-09 16:05:38,314,154,5,101.36,0.02
26726,2023-01-13 14:20:43,536,359,1,16.53,0.14
26727,2023-06-14 18:48:04,1614,132,4,229.32,0.02
26728,2023-03-24 16:28:49,250,459,4,324.92,0.02
26729,2023-07-30 16:20:16,1379,124,1,485.54,0.20
26730,2023-01-14 12:28:49,64,50,4,448.34,0.30
26731,2023-04-20 04:36:14,1094,26,5,170.89,0.14
26732,2023-05-11 12:34:16,761,270,2,229.20,0.17
26733,2023-04-01 21:03:13,146,353,1,483.77,0.04
26734,2023-09-02 13:16:39,1145,339,1,371.59,0.23
26735,2023-05-27 00:04:16,1727,258,5,,0.16
26736,2023-02-21 03:32:59,1731,262,2,186.57,0.07
26737,2023-09-08 08:27:44,1400,418,5,486.36,0.25
26738,2023-04-26 04:23:43,1429,255,4,77.32,
26739,2023-01-19 08:21:54,538,315,4,418.61,0.01
26740,2023-01-14 06:01:39,50,477,2,29.59,0.09
26741,2023-08-03 18:27:15,1738,108,3,22.61,0.22
26742,2023-08-26 17:11:42,672,282,2,379.59,0.13
26743,2023-09-04 22:40:36,1904,184,2,124.32,0.22
26744,2023-01-11 17:43:47,366,407,1,469.59,0.22
26745,2023-06-03 02:47:39,145,467,4,,0.17
26746,2023-02-20 11:29:03,149,311,1,476.22,0.23
26747,2023-11-12 02:33:10,1101,221,4,299.28,0.26
26748,2023-08-26 12:07:54,1657,353,3,443.66,0.23
26749,2023-08-28 02:35:35,1020,110,5,304.08,0.23
26750,2023-09-05 14:38:57,1817,108,2,397.77,0.18
26751,2023-11-27 00:11:00,1079,54,5,432.24,0.23
26752,2023-10-10 20:20:44,923,364,4,87.98,0.25
26753,2023-06-05 16:41:05,263,37,3,254.59,0.27
26754,2023-03-25 11:00:00,1646,200,1,165.87,0.03
26755,2023-03-15 12:57:47,1881,336,3,53.01,0.12
26756,2023-07-09 20:45:39,1374,336,2,132.16,0.03
26757,2023-06-09 00:03:13,684,436,2,,0.18
26758,2023-02-09 21:55:02,1438,18,5,292.41,0.05
26759,2023-09-03 11:20:19,1849,261,4,267.63,
26760,2023-05-01 00:24:03,1998,432,2,127.44,0.07
26761,2023-03-07 23:45:20,1439,459,2,330.27,0.21
26762,2023-06-10 05:08:21,185,280,1,24.79,
26763,2023-10-28 05:08:49,21,205,3,47.88,
26764,2023-04-21 12:07:03,1278,253,1,177.32,0.21
26765,2023-05-08 09:58:17,22,255,5,454.04,0.06
26766,2023-04-25 22:31:08,152,322,2,330.07,0.16
26767,2023-04-08 06:45:51,419,405,3,412.33,0.02
26768,2023-12-04 18:48:17,407,259,2,177.87,0.23
26769,2023-07-13 11:11:58,10,67,5,48.11,0.03
26770,2023-01-10 14:00:23,960,290,1,,
26771,2023-07-23 11:56:18,941,263,5,319.22,0.17
26772,2023-08-04 06:48:01,1133,55,4,483.75,
26773,2023-09-23 11:37:42,1605,384,2,96.02,
26774,2023-04-17 14:40:40,1003,157,3,424.01,0.15
26775,2023-09-25 07:53:04,1637,77,1,265.37,0.05
26776,2023-12-09 09:45:18,825,184,3,348.75,0.21
26777,2023-12-18 20:55:23,475,411,5,385.22,0.30
26778,2023-06-23 09:53:49,604,281,2,73.83,0.21
26779,2023-04-09 12:15:23,1281,452,3,230.43,0.04
26780,2023-03-12 01:19:45,356,210,1,255.27,0.01
26781,2023-04-12 11:01:46,1496,372,2,191.68,
26782,2023-07-30 11:55:14,1548,7,2,306.80,
26783,2023-12-22 14:26:07,789,139,2,291.09,0.08
26784,2023-11-22 16:13:51,1412,77,5,249.71,0.03
26785,2023-03-19 06:44:02,664,73,1,55.48,0.23
26786,2023-10-29 16:53:23,222,379,2,55.45,0.25
26787,2023-11-08 11:57:15,1098,356,2,249.59,0.04
26788,2023-12-24 10:15:48,1976,220,3,242.48,0.16
26789,2023-08-19 09:32:26,1161,32,3,467.96,0.27
26790,2023-11-28 21:17:39,268,436,3,158.97,0.05
26791,2023-10-31 07:15:58,705,191,3,72.12,0.08
26792,2023-02-19 10:20:51,752,6,5,112.33,0.06
26793,2023-01-19 10:21:00,541,319,4,187.98,0.22
26794,2023-12-02 06:13:24,843,383,3,377.02,
26795,2023-02-13 00:33:47,1022,22,4,384.86,0.05
26796,2023-11-05 11:10:40,1024,53,1,350.94,0.20
26797,2023-12-11 21:02:05,1901,374,1,358.65,0.21
26798,2023-03-09 22:25:58,782,122,1,361.52,0.09
26799,2023-06-01 22:27:01,118,396,3,422.80,0.06
26800,2023-09-01 12:45:45,1641,30,1,487.43,0.04
26801,2023-03-20 21:40:55,330,383,2,349.25,0.10
26802,2023-09-22 01:35:27,23,133,2,41.58,0.26
26803,2023-02-25 21:36:36,281,500,2,47.57,
26804,2023-11-30 06:21:36,106,147,1,193.14,
26805,2023-03-05 20:22:30,1343,51,1,492.72,0.20
26806,2023-10-06 07:31:37,478,484,4,224.72,0.21
26807,2023-11-20 18:25:52,716,59,4,94.57,0.20
26808,2023-11-19 06:56:31,1544,28,3,10.61,
26809,2023-12-08 12:34:11,984,447,3,320.56,
26810,2023-09-29 13:38:49,1504,177,3,231.25,0.19
26811,2023-10-07 12:30:36,1082,397,5,399.45,0.20
26812,2023-08-20 18:47:40,478,214,2,463.81,0.03
26813,2023-04-10 03:55:00,1677,153,3,99.72,0.03
26814,2023-10-22 15:50:14,1983,439,4,484.06,0.29
26815,2023-05-26 13:08:09,1242,276,4,408.37,0.01
26816,2023-04-06 23:46:29,1158,83,4,319.53,0.19
26817,2023-03-27 17:06:59,1942,101,1,,0.01
26818,2023-09-16 15:35:10,137,128,5,303.95,0.03
26819,2023-07-25 05:56:11,170,161,5,484.94,
26820,2023-04-27 15:47:54,667,55,2,96.62,0.16
26821,2023-11-02 12:53:04,1424,432,4,246.16,0.09
26822,2023-06-23 03:22:34,778,8,4,89.47,0.25
26823,2023-01-14 11:06:55,1026,394,2,357.99,
26824,2023-08-05 12:14:50,1173,75,4,191.33,0.11
26825,2023-04-28 05:47:29,239,116,4,414.31,
26826,2023-01-28 17:30:44,1849,116,1,182.00,0.21
26827,2023-05-28 08:32:59,1216,268,1,400.34,
26828,2023-02-19 13:26:10,638,103,4,304.86,0.01
26829,2023-12-14 02:53:46,1399,39,1,348.21,0.24
26830,2023-04-12 01:17:10,368,287,5,198.27,0.23
26831,2023-06-10 01:18:42,468,467,4,283.94,0.25
26832,2023-06-27 06:56:57,400,424,2,68.42,0.19
26833,2023-07-10 20:39:55,1214,389,3,,0.01
26834,2023-10-12 18:26:19,930,158,3,81.42,0.10
26835,2023-07-02 00:01:19,1833,387,1,479.67,
26836,2023-06-27 19:12:31,232,42,3,290.25,0.11
26837,2023-05-11 00:11:44,640,277,4,378.47,0.07
26838,2023-11-16 03:39:40,1671,200,2,84.09,0.10
26839,2023-10-29 17:30:03,1981,360,3,335.01,0.30
26840,2023-03-11 18:55:12,1641,226,2,244.82,0.07
26841,2023-12-23 07:28:33,700,480,4,389.28,0.07
26842,2023-06-30 13:04:25,350,278,5,391.98,0.01
26843,2023-04-20 15:49:09,343,295,1,200.41,0.19
26844,2023-08-26 04:38:14,940,474,3,162.22,0.19
26845,2023-11-26 00:31:42,168,121,2,157.53,0.24
26846,2023-12-06 09:35:16,1814,254,3,148.51,0.24
26847,2023-08-30 13:17:18,1907,35,3,332.54,
26848,2023-03-08 11:18:07,803,260,4,133.12,0.09
26849,2023-10-12 14:46:22,72,456,1,473.97,
26850,2023-02-04 12:00:28,1302,397,2,,0.23
26851,2023-01-19 10:57:20,1697,346,2,457.39,
26852,2023-10-02 19:27:52,646,385,5,316.63,0.14
26853,2023-05-17 23:00:04,400,7,1,197.42,
26854,2023-06-03 01:10:50,1523,128,5,219.21,0.20
26855,2023-10-13 11:33:45,1499,150,2,21.53,0.07
26856,2023-04-16 12:10:04,1358,463,1,435.91,0.22
26857,2023-11-08 18:02:06,1174,148,3,295.30,0.21
26858,2023-11-09 20:39:47,419,234,2,210.01,0.11
26859,2023-06-14 04:01:14,160,172,4,327.02,0.17
26860,2023-07-07 16:15:32,1286,97,3,,
26861,2023-03-13 18:05:13,1222,334,4,284.85,0.09
26862,2023-01-12 11:58:46,1173,329,1,424.90,0.06
26863,2023-04-14 01:37:47,1839,474,4,25.00,
26864,2023-12-26 18:02:39,906,458,1,416.69,0.11
26865,2023-03-14 08:34:46,1963,262,4,142.55,0.24
26866,2023-09-29 23:38:54,494,388,3,406.43,0.27
26867,2023-07-13 03:07:29,1039,288,3,448.03,
26868,2023-08-12 03:45:47,284,182,4,407.40,0.02
26869,2023-03-25 23:39:03,492,17,3,434.35,0.29
26870,2023-05-14 00:33:27,547,403,3,90.26,0.01
26871,2023-09-14 18:26:29,1270,348,4,413.49,0.14
26872,2023-07-16 01:34:02,328,83,2,232.60,0.00
26873,2023-09-27 07:35:46,779,340,5,258.85,0.24
26874,2023-03-21 06:58:32,1189,387,2,392.15,0.12
26875,2023-05-30 06:57:11,1872,144,2,97.85,0.03
26876,2023-10-08 05:46:04,1261,195,4,138.26,0.03
26877,2023-01-06 07:04:21,1726,30,5,192.56,0.06
26878,2023-06-27 16:45:00,834,438,1,140.92,0.05
26879,2023-11-29 00:02:54,1024,105,3,417.44,0.10
26880,2023-09-21 22:49:56,1185,98,1,191.19,0.24
26881,2023-02-06 15:51:08,1790,267,2,332.68,0.01
26882,2023-02-10 02:48:10,846,380,5,270.44,0.08
26883,2023-03-13 05:50:40,376,242,3,56.03,0.30
26884,2023-01-16 14:13:35,754,285,3,226.01,0.24
26885,2023-06-20 14:00:31,360,94,3,160.63,0.14
26886,2023-06-13 04:45:36,1401,294,3,346.51,0.08
26887,2023-03-09 15:39:04,1054,470,4,270.92,0.27
26888,2023-09-29 06:15:31,507,391,2,42.46,0.16
26889,2023-02-20 12:54:34,183,369,4,470.31,0.09
26890,2023-10-08 17:29:01,922,24,4,499.68,0.05
26891,2023-08-14 10:26:45,1465,183,5,243.25,0.21
26892,2023-10-03 12:08:16,1119,466,5,26.72,
26893,2023-01-06 09:17:00,1543,356,4,31.96,0.07
26894,2023-03-07 18:34:50,158,410,1,488.69,0.01
26895,2023-02-21 09:26:08,1723,175,2,325.26,0.17
26896,2023-05-13 11:27:51,149,56,3,221.92,0.19
26897,2023-08-28 05:23:39,117,333,1,394.36,
26898,2023-11-22 11:44:48,998,378,1,18.99,0.05
26899,2023-04-21 23:04:03,1163,146,5,381.28,
26900,2023-11-22 01:22:04,771,157,5,240.50,0.09
26901,2023-05-03 05:49:51,682,331,4,406.53,0.09
26902,2023-02-24 20:56:49,688,392,4,440.56,
26903,2023-08-29 00:42:27,48,21,3,379.57,0.11
26904,2023-05-13 21:31:18,1518,343,2,398.78,0.06
26905,2023-05-22 14:15:38,1469,407,1,18.31,0.02
26906,2023-05-26 11:54:36,779,275,1,149.42,0.26
26907,2023-11-30 12:11:26,1210,392,4,388.16,0.17
26908,2023-10-28 19:22:16,1381,84,5,290.47,
26909,2023-12-24 14:03:00,126,283,2,30.42,
26910,2023-01-06 02:46:41,1856,460,1,144.61,
26911,2023-05-22 02:42:53,808,500,2,440.54,
26912,2023-06-20 18:55:16,321,453,4,380.31,0.16
26913,2023-11-25 02:13:47,1756,360,1,416.89,0.07
26914,2023-06-21 12:44:29,1897,151,5,361.50,0.12
26915,2023-12-14 22:29:52,648,222,3,339.95,0.03
26916,2023-03-03 18:13:45,1837,112,5,32.77,
26917,2023-10-31 00:53:31,1207,96,5,457.12,
26918,2023-03-14 20:21:09,406,186,1,115.01,
26919,2023-12-14 13:33:59,599,85,5,367.35,0.19
26920,2023-06-24 04:32:43,85,351,2,469.44,0.04
26921,2023-11-16 18:07:45,370,434,2,441.00,0.16
26922,2023-08-15 14:42:14,695,92,1,241.57,0.07
26923,2023-04-27 23:17:58,34,187,2,6.01,
26924,2023-09-15 12:56:56,306,175,2,38.28,0.02
26925,2023-03-31 09:47:43,1252,361,1,233.89,
26926,2023-02-12 17:15:12,1248,147,4,334.69,0.02
26927,2023-06-03 20:14:08,1395,323,1,283.09,0.08
26928,2023-01-08 13:11:13,731,313,2,101.18,0.11
26929,2023-10-18 13:53:19,1091,115,4,131.32,0.23
26930,2023-12-30 14:54:35,1695,320,3,493.99,0.17
26931,2023-10-27 06:16:15,1590,240,3,483.33,0.25
26932,2023-02-05 15:47:06,617,33,3,,
26933,2023-07-19 13:17:13,1610,77,4,400.41,0.29
26934,2023-02-13 07:54:48,223,336,4,405.03,0.30
26935,2023-05-31 05:54:39,389,184,2,265.54,0.05
26936,2023-12-26 07:13:37,1263,443,1,488.16,0.22
26937,2023-11-24 08:20:09,37,411,2,75.33,0.12
26938,2023-11-19 14:35:43,218,228,1,101.28,
26939,2023-02-04 05:27:11,1415,193,5,258.23,0.02
26940,2023-10-16 11:42:14,1278,51,3,172.76,0.19
26941,2023-12-15 01:43:36,259,89,4,153.41,0.20
26942,2023-01-18 02:49:47,454,416,5,282.84,0.19
26943,2023-01-08 12:06:40,1690,164,2,300.86,
26944,2023-10-22 08:27:02,863,35,3,220.26,0.25
26945,2023-07-10 05:08:53,1383,283,2,10.90,0.14
26946,2023-02-26 22:18:39,1418,170,2,497.82,0.18
26947,2023-11-06 02:10:26,1447,151,2,102.94,0.14
26948,2023-07-20 22:39:40,128,233,2,213.90,0.26
26949,2023-01-30 17:10:21,1686,172,3,275.86,
